cartodb_id,the_geom,field_1,id,id2,geography,totalpop,totalpop_error,totaldispop,totaldispop2,perdispop,ambdispop,ambdispop_error,perambdispop,perambdispop2,awater,aland,lsad,name,tractce,countyfp,statefp
2741,0106000020E6100000010000000103000000010000000C0000000A5D8940F57C52C0803E912749534440B68E71C5C57C52C00181CEA44D534440E99106B7B57C52C012B875374F534440EBF65965A67C52C0E1FF8EA8505344404C7E8B4E967C52C0C2B2994352534440D3601A868F7C52C06928B517D1524440881BB7989F7C52C03AD862B7CF524440B5BB07E8BE7C52C0BE1E1329CD524440088A1F63EE7C52C027806264C952444018A721AAF07C52C0830F255AF2524440E7BAF083F37C52C0CC1C925A285344400A5D8940F57C52C0803E912749534440,951,1400000US36047082400,36047082400,"Census Tract 824, Kings County, New York",4323,528,362,110,8.4,211,95,5.3,2.3,0,214344,CT,824,82400,47,36
4366,0106000020E6100000010000000103000000010000000D000000088A1F63EE7C52C027806264C9524440B5BB07E8BE7C52C0BE1E1329CD524440881BB7989F7C52C03AD862B7CF524440D3601A868F7C52C06928B517D15244403AA8C4758C7C52C0B0DB679599524440239A40118B7C52C07B941117805244403653211E897C52C011BBB6B75B524440725E6397A87C52C0372D78D15752444017AE0E80B87C52C0612827DA55524440114BCADDE77C52C0B19597FC4F524440B1F4A10BEA7C52C01AD313967852444045240A2DEB7C52C051B648DA8D524440088A1F63EE7C52C027806264C9524440,952,1400000US36047082600,36047082600,"Census Tract 826, Kings County, New York",4880,679,315,149,6.5,165,84,3.6,1.8,0,199092,CT,826,82600,47,36
2742,0106000020E6100000010000000103000000010000000A000000114BCADDE77C52C0B19597FC4F52444017AE0E80B87C52C0612827DA55524440725E6397A87C52C0372D78D157524440BDF4F6E7A27C52C062EFC517ED5144406244A2D0B27C52C0BB6E1118EB5144403FBCAE5FB07C52C091FFC9DFBD51444041AF3F89CF7C52C028E5B512BA51444009D5CDC5DF7C52C0E16C3A02B8514440F5CDFDD5E37C52C090AD2EA704524440114BCADDE77C52C0B19597FC4F524440,953,1400000US36047082800,36047082800,"Census Tract 828, Kings County, New York",3612,452,135,59,3.7,81,51,2.4,1.5,0,156676,CT,828,82800,47,36
439,0106000020E6100000010000000103000000010000000C0000006244A2D0B27C52C0BB6E1118EB514440BDF4F6E7A27C52C062EFC517ED514440725E6397A87C52C0372D78D1575244403653211E897C52C011BBB6B75B52444063E42CEC697C52C0EB48F59D5F5244402F2592E8657C52C02969C53714524440AA22DC64547C52C04B18CDCAF651444070581AF8517C52C0F124E99AC95144405E61C1FD807C52C0120EBDC5C35144403C95D39E927C52C08AA6B393C15144403FBCAE5FB07C52C091FFC9DFBD5144406244A2D0B27C52C0BB6E1118EB514440,954,1400000US36047083000,36047083000,"Census Tract 830, Kings County, New York",6023,572,397,186,6.6,243,146,4.2,2.5,0,201785,CT,830,83000,47,36
1433,0106000020E6100000010000000103000000010000000A00000063E42CEC697C52C0EB48F59D5F5244408BB800344A7C52C067CEFA94635244408F82A7902B7C52C0D0E80E62675244405BC30C8D277C52C0AF00A60C1C5244409F4E7974237C52C000C0B167CF514440B3C6A013427C52C0C6293A92CB51444070581AF8517C52C0F124E99AC9514440AA22DC64547C52C04B18CDCAF65144402F2592E8657C52C02969C5371452444063E42CEC697C52C0EB48F59D5F524440,955,1400000US36047083200,36047083200,"Census Tract 832, Kings County, New York",2341,220,135,47,5.8,106,43,4.8,2,0,145549,CT,832,83200,47,36
2743,0106000020E610000001000000010300000001000000080000008F82A7902B7C52C0D0E80E626752444018C40776FC7B52C0AFFF3A376D524440B580D07AF87B52C0BE9B6ED921524440E0C96E66F47B52C00F5B7A34D55144409D5BE84A047C52C03856293DD35144409F4E7974237C52C000C0B167CF5144405BC30C8D277C52C0AF00A60C1C5244408F82A7902B7C52C0D0E80E6267524440,956,1400000US36047083400,36047083400,"Census Tract 834, Kings County, New York",1654,257,113,40,6.8,98,39,6.1,2.2,0,125994,CT,834,83400,47,36
1434,0106000020E6100000010000000103000000010000000A0000009D5BE84A047C52C03856293DD3514440E0C96E66F47B52C00F5B7A34D5514440279D4830D57B52C0B9641C23D95144403BEC8502B67B52C0227F30F0DC51444047E17A14AE7B52C0BDD87BF145514440038D9944BD7B52C0766000E143514440EFA2AF20CD7B52C012CFD90242514440AC27BA2EFC7B52C0D4AF743E3C514440E1E65432007C52C05B9198A0865144409D5BE84A047C52C03856293DD3514440,957,1400000US36047083600,36047083600,"Census Tract 836, Kings County, New York",2005,274,123,56,6.1,92,43,4.8,2.2,0,208197,CT,836,83600,47,36
4827,0106000020E6100000010000000103000000010000000800000018C40776FC7B52C0AFFF3A376D5244404462821ABE7B52C0212C2AE274524440F860191BBA7B52C0A13B889D295244403BEC8502B67B52C0227F30F0DC514440279D4830D57B52C0B9641C23D9514440E0C96E66F47B52C00F5B7A34D5514440B580D07AF87B52C0BE9B6ED92152444018C40776FC7B52C0AFFF3A376D524440,958,1400000US36047083800,36047083800,"Census Tract 838, Kings County, New York",2407,237,258,97,10.7,154,63,6.9,2.9,0,166942,CT,838,83800,47,36
2744,0106000020E610000001000000010300000001000000080000004462821ABE7B52C0212C2AE2745244403BD9CD8C7E7B52C048BBD1C77C524440F0D7648D7A7B52C027D36872315244401B210379767B52C0789274CDE4514440989CDA19A67B52C0C8FFE4EFDE5144403BEC8502B67B52C0227F30F0DC514440F860191BBA7B52C0A13B889D295244404462821ABE7B52C0212C2AE274524440,959,1400000US36047084000,36047084000,"Census Tract 840, Kings County, New York",2267,209,152,53,6.7,97,49,4.6,2.2,0,170057,CT,840,84000,47,36
4747,0106000020E610000001000000010300000001000000070000003BD9CD8C7E7B52C048BBD1C77C5244401A0E4B033F7B52C06C4A79AD84524440A6936C75397B52C0A0BC8FA3395244400D60915F3F7B52C0B67D8FFAEB5144401B210379767B52C0789274CDE4514440F0D7648D7A7B52C027D36872315244403BD9CD8C7E7B52C048BBD1C77C524440,960,1400000US36047084600,36047084600,"Census Tract 846, Kings County, New York",1704,207,140,51,8.2,93,37,5.8,2.4,0,166530,CT,846,84600,47,36
4760,0106000020E610000001000000010300000001000000080000000194861A857B52C0BB715298F7524440B49C4B71557B52C03C80457EFD524440F90AD28C457B52C04109336DFF5244406629594E427B52C06C73637AC25244401A0E4B033F7B52C06C4A79AD845244403BD9CD8C7E7B52C048BBD1C77C5244403F2E71E4817B52C015601F9DBA5244400194861A857B52C0BB715298F7524440,961,1400000US36047084800,36047084800,"Census Tract 848, Kings County, New York",1609,212,99,62,6.2,94,61,6.5,4.4,0,137502,CT,848,84800,47,36
118,0106000020E6100000010000000103000000010000000A000000E2344415FE7B52C070033E3F8C524440AB72A1F2AF7B52C028745E6397524440193048FAB47B52C0FA73D190F152444092F947DFA47B52C0B25F77BAF35244400194861A857B52C0BB715298F75244403F2E71E4817B52C015601F9DBA5244403BD9CD8C7E7B52C048BBD1C77C5244404462821ABE7B52C0212C2AE27452444018C40776FC7B52C0AFFF3A376D524440E2344415FE7B52C070033E3F8C524440,962,1400000US36047085000,36047085000,"Census Tract 850, Kings County, New York",1600,222,76,46,4.8,43,32,2.9,2,0,144613,CT,850,85000,47,36
2746,0106000020E6100000010000000103000000010000000E0000003AA8C4758C7C52C0B0DB67959952444050F701486D7C52C0EA71DF6A9D5244401F0BD121707C52C004FBAF73D35244406279573D607C52C021E010AAD45244406F41B62C5F7C52C08F7D9065C1524440A93C81B0537C52C0A97CCF4884524440E2344415FE7B52C070033E3F8C52444018C40776FC7B52C0AFFF3A376D5244408F82A7902B7C52C0D0E80E62675244408BB800344A7C52C067CEFA946352444063E42CEC697C52C0EB48F59D5F5244403653211E897C52C011BBB6B75B524440239A40118B7C52C07B941117805244403AA8C4758C7C52C0B0DB679599524440,964,1400000US36047085400,36047085400,"Census Tract 854, Kings County, New York",1941,199,158,60,8.1,130,52,7.2,2.9,0,128750,CT,854,85400,47,36
1435,0106000020E6100000010000000103000000010000000D0000004C7E8B4E967C52C0C2B299435253444061687572867C52C0F7BF232A54534440BE7D1D38677C52C05B1D00715753444061F4DC42577C52C09C0C8E9257534440864CF910547C52C03782548A1D534440599BC6F65A7C52C0DE6A9DB81C534440557DAEB6627C52C0BC8E3864035344406279573D607C52C021E010AAD45244401F0BD121707C52C004FBAF73D352444050F701486D7C52C0EA71DF6A9D5244403AA8C4758C7C52C0B0DB679599524440D3601A868F7C52C06928B517D15244404C7E8B4E967C52C0C2B2994352534440,965,1400000US36047085600,36047085600,"Census Tract 856, Kings County, New York",3290,404,473,135,14.4,309,105,9.8,3.2,0,158646,CT,856,85600,47,36
440,0106000020E6100000010000000103000000010000000B00000061F4DC42577C52C09C0C8E9257534440635930F1477C52C0A0957B8159534440071B9E5E297C52C0B75510035D534440AA915D69197C52C069847EA65E534440EEFFE384097C52C01BB3EC49605344404B158C4AEA7B52C0CBAD1056635344401E477364E57B52C018C748F60853444049E7C3B3047C52C049B3791C06534440415DA450167C52C0DA32E02C25534440864CF910547C52C03782548A1D53444061F4DC42577C52C09C0C8E9257534440,966,1400000US36047085800,36047085800,"Census Tract 858, Kings County, New York",2378,275,239,78,10.1,144,55,6.6,2.6,0,133472,CT,858,85800,47,36
973,0106000020E6100000010000000103000000010000000C0000004B158C4AEA7B52C0CBAD105663534440C16C020CCB7B52C04C24986A665344408F0F7A36AB7B52C07B40A0336953444062F030ED9B7B52C0A990F2936A53444076F4BF5C8B7B52C079D80B056C534440BE22BF7E887B52C0E9EA8EC5365344400194861A857B52C0BB715298F752444092F947DFA47B52C0B25F77BAF3524440193048FAB47B52C0FA73D190F1524440222BBF0CC67B52C04DD4D2DC0A5344401E477364E57B52C018C748F6085344404B158C4AEA7B52C0CBAD105663534440,967,1400000US36047086000,36047086000,"Census Tract 860, Kings County, New York",3686,429,309,113,8.4,155,91,4.4,2.7,0,174109,CT,860,86000,47,36
1137,0106000020E6100000010000000103000000010000000A00000076F4BF5C8B7B52C079D80B056C534440D30968226C7B52C0379ECF807A5344404025AE635C7B52C0CA4BFE277F5344403DCDC98B4C7B52C00416C09481534440CEDBD8EC487B52C00D7A36AB3E534440F90AD28C457B52C04109336DFF524440B49C4B71557B52C03C80457EFD5244400194861A857B52C0BB715298F7524440BE22BF7E887B52C0E9EA8EC53653444076F4BF5C8B7B52C079D80B056C534440,968,1400000US36047086200,36047086200,"Census Tract 862, Kings County, New York",3003,491,272,102,9.1,194,90,7.2,3.4,0,140147,CT,862,86200,47,36
2747,0106000020E6100000010000000103000000010000000B000000C4C9FD0E457B52C01D87C1FC155444406487F8872D7B52C01C1F2DCE1854444091E7FA3E1C7B52C0A9B8718BF9534440358FC360FE7A52C0D6DB662AC4534440A7363811FD7A52C082B53176C25344408B82E0F1ED7A52C0DC6FB4E3865344405C8940F50F7B52C0CC6C57E883534440559BFF571D7B52C0D8B27C5D865344406EB6B9313D7B52C0F733BC598353444083285FD0427B52C0021BD7BFEB534440C4C9FD0E457B52C01D87C1FC15544440,969,1400000US36047086400,36047086400,"Census Tract 864, Kings County, New York",2203,280,261,77,11.8,173,63,8.6,3,0,150824,CT,864,86400,47,36
1436,0106000020E6100000010000000103000000010000000E00000063E42CEC697B52C0E9B298D87C544440F63AA92F4B7B52C0B1B8FFC8745444406B5ED5592D7B52C03DE42D573F5444406487F8872D7B52C01C1F2DCE18544440C4C9FD0E457B52C01D87C1FC1554444083285FD0427B52C0021BD7BFEB5344406EB6B9313D7B52C0F733BC59835344403DCDC98B4C7B52C00416C094815344404025AE635C7B52C0CA4BFE277F53444080ACA7565F7B52C08989CDC7B55344406DD921FE617B52C09A00C3F2E75344407DF62345647B52C042F98216125444400644882B677B52C05691D1014954444063E42CEC697B52C0E9B298D87C544440,970,1400000US36047086600,36047086600,"Census Tract 866, Kings County, New York",3175,311,344,122,10.8,185,84,6.3,2.8,0,156523,CT,866,86600,47,36
4633,0106000020E6100000010000000103000000010000000C00000075FA415DA47B52C094CE876709544440E32F2DEA937B52C0FF1CE6CB0B5444407DF62345647B52C042F98216125444406DD921FE617B52C09A00C3F2E753444080ACA7565F7B52C08989CDC7B55344404025AE635C7B52C0CA4BFE277F534440D30968226C7B52C0379ECF807A53444076F4BF5C8B7B52C079D80B056C53444062F030ED9B7B52C0A990F2936A534440482C29779F7B52C0C4025FD1AD53444004D50627A27B52C0D47954FCDF53444075FA415DA47B52C094CE876709544440,971,1400000US36047086800,36047086800,"Census Tract 868, Kings County, New York",3118,444,241,93,7.7,193,84,6.7,2.7,0,174581,CT,868,86800,47,36
4588,0106000020E6100000010000000103000000010000000D000000D211C0CDE27B52C022A298BC01544440BC344580D37B52C056AF22A303544440FB4AE7C3B37B52C090459A780754444075FA415DA47B52C094CE87670954444004D50627A27B52C0D47954FCDF534440482C29779F7B52C0C4025FD1AD53444062F030ED9B7B52C0A990F2936A5344408F0F7A36AB7B52C07B40A03369534440C16C020CCB7B52C04C24986A66534440BFEAC891CE7B52C01470CFF3A7534440ED0912DBDD7B52C0DE62450DA6534440D8368C82E07B52C0604D6551D8534440D211C0CDE27B52C022A298BC01544440,972,1400000US36047087000,36047087000,"Census Tract 870, Kings County, New York",3187,298,302,95,9.5,203,86,6.8,2.8,0,155718,CT,870,87000,47,36
938,0106000020E6100000010000000103000000010000000B00000049D05FE8117C52C0A293A5D6FB534440D211C0CDE27B52C022A298BC01544440D8368C82E07B52C0604D6551D8534440ED0912DBDD7B52C0DE62450DA6534440BFEAC891CE7B52C01470CFF3A7534440C16C020CCB7B52C04C24986A665344404B158C4AEA7B52C0CBAD105663534440EEFFE384097C52C01BB3EC49605344407B0A80F10C7C52C0004C1938A053444038B35DA10F7C52C00FC30E63D253444049D05FE8117C52C0A293A5D6FB534440,973,1400000US36047087200,36047087200,"Census Tract 872, Kings County, New York",2726,308,339,115,12.4,247,84,9.3,3.3,0,147204,CT,872,87200,47,36
441,0106000020E61000000100000001030000000100000009000000A812656F297C52C0D5C743DFDD544440F5ED2422FC7B52C0017CB779E3544440326E6AA0F97B52C027D2FD9C825444402E336C94F57B52C018558671375444402FF5F3A6227C52C07A2DE8BD315444401B3C139A247C52C04E78094E7D544440C2D66CE5257C52C0F957569A945444409D98F562287C52C07DAA0A0DC4544440A812656F297C52C0D5C743DFDD544440,974,1400000US36047087401,36047087401,"Census Tract 874.01, Kings County, New York",3122,322,315,140,10.1,231,112,7.8,3.6,0,130596,CT,874.01,87401,47,36
119,0106000020E61000000100000001030000000100000008000000F5ED2422FC7B52C0017CB779E35444403BD862B7CF7B52C05EB4C70BE9544440490856D5CB7B52C06BE8667FA054444031FAD170CA7B52C0D7648D7A8854444010A62897C67B52C027F04E3E3D5444402E336C94F57B52C01855867137544440326E6AA0F97B52C027D2FD9C82544440F5ED2422FC7B52C0017CB779E3544440,975,1400000US36047087600,36047087600,"Census Tract 876, Kings County, New York",1688,289,207,92,12.3,75,46,4.8,3,0,142213,CT,876,87600,47,36
4580,0106000020E6100000010000000103000000010000000C00000031FAD170CA7B52C0D7648D7A8854444089389D64AB7B52C00FFB04508C5444409E3C2CD49A7B52C086F71C588E544440F4949C137B7B52C0017D224F92544440AA933314777B52C0818C800A475444400644882B677B52C05691D101495444407DF62345647B52C042F9821612544440E32F2DEA937B52C0FF1CE6CB0B54444023B726DD967B52C0368B170B435444406EBBD05CA77B52C08F0A630B4154444010A62897C67B52C027F04E3E3D54444031FAD170CA7B52C0D7648D7A88544440,976,1400000US36047087800,36047087800,"Census Tract 878, Kings County, New York",2605,337,538,235,20.7,422,213,16.6,7.1,0,151414,CT,878,87800,47,36
1437,0106000020E6100000010000000103000000010000000E0000003BD862B7CF7B52C05EB4C70BE9544440606EF7729F7B52C012048F6FEF5444402B78D157907B52C05A7C0A80F1544440C9DDE7F8687B52C0C584984BAA544440F63AA92F4B7B52C0B1B8FFC87454444063E42CEC697B52C0E9B298D87C5444400644882B677B52C05691D10149544440AA933314777B52C0818C800A47544440F4949C137B7B52C0017D224F925444409E3C2CD49A7B52C086F71C588E54444089389D64AB7B52C00FFB04508C54444031FAD170CA7B52C0D7648D7A88544440490856D5CB7B52C06BE8667FA05444403BD862B7CF7B52C05EB4C70BE9544440,977,1400000US36047088000,36047088000,"Census Tract 880, Kings County, New York",3208,344,334,160,10.4,187,74,6.5,2.4,0,182479,CT,880,88000,47,36
2748,0106000020E61000000100000001030000000100000010000000A4D93C0E837B52C07C6FD39FFD5444407873B8567B7B52C097840B79045544406839D0436D7B52C0CCE2C5C210554440CFCE6916687B52C07DA99F3715554440342383DC457B52C0025FD1ADD7544440AB8A7093517B52C0CE68AB92C8544440086CCEC1337B52C0E920AF079354444035C98FF8157B52C046C8409E5D544440D3997B48F87A52C0E45E60562854444091E7FA3E1C7B52C0A9B8718BF95344406487F8872D7B52C01C1F2DCE185444406B5ED5592D7B52C03DE42D573F544440F63AA92F4B7B52C0B1B8FFC874544440C9DDE7F8687B52C0C584984BAA5444402B78D157907B52C05A7C0A80F1544440A4D93C0E837B52C07C6FD39FFD544440,978,1400000US36047088200,36047088200,"Census Tract 882, Kings County, New York",6626,580,468,183,7.1,248,119,3.9,1.8,0,203180,CT,882,88200,47,36
4848,0106000020E6100000010000000103000000010000000A000000C7EA56CF497B52C0ABFF73982F5544402AA391CF2B7B52C04E87156EF95444409EC6BDF90D7B52C0DCB243FCC3544440E3654D2CF07A52C098620E828E54444035C98FF8157B52C046C8409E5D544440086CCEC1337B52C0E920AF0793544440AB8A7093517B52C0CE68AB92C8544440342383DC457B52C0025FD1ADD7544440CFCE6916687B52C07DA99F3715554440C7EA56CF497B52C0ABFF73982F554440,979,1400000US36047088400,36047088400,"Census Tract 884, Kings County, New York",4923,547,373,149,7.6,219,101,5,2.4,0,167059,CT,884,88400,47,36
1438,0106000020E6100000010000000103000000010000000C00000091E7FA3E1C7B52C0A9B8718BF9534440D3997B48F87A52C0E45E60562854444035C98FF8157B52C046C8409E5D544440E3654D2CF07A52C098620E828E544440D8E89C9FE27A52C08100193A765444404047AB5AD27A52C0839675FF5854444085E63A8DB47A52C070CADC7C23544440E87AA2EBC27A52C0F68F85E81054444048A0C1A6CE7A52C0C2995FCD01544440BF07AF5DDA7A52C0EDAB72A1F2534440358FC360FE7A52C0D6DB662AC453444091E7FA3E1C7B52C0A9B8718BF9534440,980,1400000US36047088600,36047088600,"Census Tract 886, Kings County, New York",4472,389,437,143,9.8,289,118,6.9,2.7,0,179724,CT,886,88600,47,36
442,0106000020E6100000010000000103000000010000000E000000358FC360FE7A52C0D6DB662AC4534440BF07AF5DDA7A52C0EDAB72A1F253444048A0C1A6CE7A52C0C2995FCD01544440E87AA2EBC27A52C0F68F85E810544440CE11F92EA57A52C01148895DDB53444030B3CF63947A52C06E29E78BBD534440A13A1DC87A7A52C04B874ECFBB534440B89C1210937A52C09A012EC8965344403615A930B67A52C05E27F56569534440D70FB1C1C27A52C0AD4335255953444003E44BA8E07A52C0211807978E5344408B82E0F1ED7A52C0DC6FB4E386534440A7363811FD7A52C082B53176C2534440358FC360FE7A52C0D6DB662AC4534440,981,1400000US36047088800,36047088800,"Census Tract 888, Kings County, New York",4274,383,326,125,7.6,174,93,4.4,2.3,0,201249,CT,888,88800,47,36
4367,0106000020E610000001000000010300000001000000170000004C2CF015DD7A52C09592E52494544440307BD976DA7A52C0F7122A38BC54444090020B60CA7A52C00066BE839F544440C23C2B69C57A52C0D0ADD7F4A05444405FAB048BC37A52C0F5CE68AB92544440A76E2EFEB67A52C09458198D7C544440C2802557B17A52C088592F8672544440FE9254A6987A52C02875C9384654444049EF1B5F7B7A52C0CCC820771154444061F71DC3637A52C0CF419770E85344404C8578245E7A52C03AC43F6CE953444097158A743F7A52C0108255F5F2534440889466F3387A52C07E2C4487C0534440DA899290487A52C03FD9942BBC5344404F8C2C99637A52C09F1518B2BA534440A13A1DC87A7A52C04B874ECFBB53444030B3CF63947A52C06E29E78BBD534440CE11F92EA57A52C01148895DDB534440E87AA2EBC27A52C0F68F85E81054444085E63A8DB47A52C070CADC7C235444404047AB5AD27A52C0839675FF58544440D8E89C9FE27A52C08100193A765444404C2CF015DD7A52C09592E52494544440,982,1400000US36047089000,36047089000,"Census Tract 890, Kings County, New York",6561,801,1098,357,16.7,972,332,16.1,5.4,0,248416,CT,890,89000,47,36
2749,0106000020E61000000100000001030000000100000012000000C7EA56CF497B52C0ABFF73982F5544400DF27A30297B52C0C0C58A1A4C55444091CA1473107B52C073B4AA251D554440262B86AB037B52C0E9AA402D0655444078CC4065FC7A52C0D956B3CEF854444006228B34F17A52C05F8A7269FC544440EA6D3315E27A52C010514CDE005544408136397CD27A52C0D282177D055544402BEFAA07CC7A52C0AFA03028D3544440C23C2B69C57A52C0D0ADD7F4A054444090020B60CA7A52C00066BE839F544440307BD976DA7A52C0F7122A38BC5444404C2CF015DD7A52C09592E52494544440D8E89C9FE27A52C08100193A76544440E3654D2CF07A52C098620E828E5444409EC6BDF90D7B52C0DCB243FCC35444402AA391CF2B7B52C04E87156EF9544440C7EA56CF497B52C0ABFF73982F554440,983,1400000US36047089200,36047089200,"Census Tract 892, Kings County, New York",3651,425,553,154,15.1,319,90,9.3,2.7,0,179663,CT,892,89200,47,36
2750,0106000020E610000001000000010300000001000000110000008136397CD27A52C0D282177D05554440770778D2C27A52C035ACA92C0A554440148DB5BFB37A52C0B5EEE6A90E554440DAD9571EA47A52C0E993DC6113554440550E2DB29D7A52C026BA2EFCE0544440767FBC57AD7A52C0C4909C4CDC5444404FBCCADAA67A52C08F43C4CDA9544440DC550F98877A52C09785764EB35444409E504F1F817A52C063389ECF80544440604B8FA67A7A52C04256B77A4E544440FE9254A6987A52C02875C93846544440C2802557B17A52C088592F8672544440A76E2EFEB67A52C09458198D7C5444405FAB048BC37A52C0F5CE68AB92544440C23C2B69C57A52C0D0ADD7F4A05444402BEFAA07CC7A52C0AFA03028D35444408136397CD27A52C0D282177D05554440,984,1400000US36047089400,36047089400,"Census Tract 894, Kings County, New York",3737,437,329,119,8.8,134,70,3.9,2.1,0,172215,CT,894,89400,47,36
3850,0106000020E6100000010000000103000000010000000D000000FE9254A6987A52C02875C93846544440604B8FA67A7A52C04256B77A4E5444409E504F1F817A52C063389ECF8054444053185B08727A52C0B5F63E5585544440C019FCFD627A52C065BD18CA89544440CE2C0950537A52C0F76A47718E5444404961DEE34C7A52C0D688601C5C544440F319506F467A52C0B4A679C72954444097158A743F7A52C0108255F5F25344404C8578245E7A52C03AC43F6CE953444061F71DC3637A52C0CF419770E853444049EF1B5F7B7A52C0CCC8207711544440FE9254A6987A52C02875C93846544440,985,1400000US36047089600,36047089600,"Census Tract 896, Kings County, New York",3411,437,470,174,13.8,270,109,9.1,3.6,0,149024,CT,896,89600,47,36
4653,0106000020E6100000010000000103000000010000000F000000767FBC57AD7A52C0C4909C4CDC544440550E2DB29D7A52C026BA2EFCE0544440DAD9571EA47A52C0E993DC61135544406C30D461857A52C08B101E6D1C554440F2734353767A52C03BD7F7E120554440E84482A9667A52C09D008A912555444092FDF334607A52C07C1EA33CF354444054F833BC597A52C0B944F5D6C0544440CE2C0950537A52C0F76A47718E544440C019FCFD627A52C065BD18CA8954444053185B08727A52C0B5F63E55855444409E504F1F817A52C063389ECF80544440DC550F98877A52C09785764EB35444404FBCCADAA67A52C08F43C4CDA9544440767FBC57AD7A52C0C4909C4CDC544440,986,1400000US36047089800,36047089800,"Census Tract 898, Kings County, New York",1777,222,117,61,6.6,52,38,3.1,2.2,0,154357,CT,898,89800,47,36
2751,0106000020E610000001000000010300000001000000130000000DF27A30297B52C0C0C58A1A4C5544404B5299620E7B52C00D9D9E776355444046C66AF3FF7A52C0C5D97404705544408EBDDEFDF17A52C0B848A12C7C554440D90242EBE17A52C0B140BB438A554440099E42AED47A52C0BD0B5BB3955544400ACF4BC5C67A52C0B27A87DBA1554440CA2A6C06B87A52C0ED9579ABAE5544402B9B3924B57A52C06949473998554440DAD9571EA47A52C0E993DC6113554440148DB5BFB37A52C0B5EEE6A90E554440770778D2C27A52C035ACA92C0A5544408136397CD27A52C0D282177D05554440EA6D3315E27A52C010514CDE0055444006228B34F17A52C05F8A7269FC54444078CC4065FC7A52C0D956B3CEF8544440262B86AB037B52C0E9AA402D0655444091CA1473107B52C073B4AA251D5544400DF27A30297B52C0C0C58A1A4C554440,987,1400000US36047090000,36047090000,"Census Tract 900, Kings County, New York",5358,482,526,144,9.8,297,113,6.2,2.5,0,246239,CT,900,90000,47,36
